"player_name","country","metric","value"
"Victor Vito","New Zealand","clean_breaks","2.0"
"Charlie Faumuina","New Zealand","clean_breaks","2.0"
"Waisake Naholo","New Zealand","clean_breaks","2.0"
"Richie McCaw","New Zealand","clean_breaks","1.0"
"Jerome Kaino","New Zealand","clean_breaks","1.0"
"Keven Mealamu","New Zealand","clean_breaks","1.0"
"Brodie Retallick","New Zealand","clean_breaks","1.0"
"Wyatt Crockett","New Zealand","clean_breaks","1.0"
"Joe Moody","New Zealand","clean_breaks","1.0"
"Beauden Barrett","New Zealand","clean_breaks","1.0"
"Dane Coles","New Zealand","clean_breaks","1.0"
"Owen Franks","New Zealand","clean_breaks","1.0"
"Ben Smith","New Zealand","carries","56.0"
"Julian Savea","New Zealand","carries","43.0"
"Kieran Read","New Zealand","carries","42.0"
"Sonny Bill Williams","New Zealand","carries","37.0"
"Nehe Milner-Skudder","New Zealand","carries","36.0"
"Jerome Kaino","New Zealand","carries","35.0"
"Ma'a Nonu","New Zealand","carries","33.0"
"Daniel Carter","New Zealand","carries","33.0"
"Samuel Whitelock","New Zealand","carries","31.0"
"Conrad Smith","New Zealand","carries","27.0"
"Sam Cane","New Zealand","carries","25.0"
"Aaron Smith","New Zealand","carries","22.0"
"Richie McCaw","New Zealand","carries","20.0"
"Brodie Retallick","New Zealand","carries","20.0"
"Charlie Faumuina","New Zealand","carries","19.0"
"Dane Coles","New Zealand","carries","19.0"
"Victor Vito","New Zealand","carries","18.0"
"Beauden Barrett","New Zealand","carries","17.0"
"Malakai Fekitoa","New Zealand","carries","16.0"
"Waisake Naholo","New Zealand","carries","13.0"
"Owen Franks","New Zealand","carries","11.0"
"Luke Romano","New Zealand","carries","10.0"
"Wyatt Crockett","New Zealand","carries","10.0"
"Colin Slade","New Zealand","carries","8.0"
"Tony Woodcock","New Zealand","carries","7.0"
"Codie Taylor","New Zealand","carries","7.0"
"Ben Franks","New Zealand","carries","7.0"
"Tawera Kerr-Barlow","New Zealand","carries","5.0"
"TJ Perenara","New Zealand","carries","5.0"
"Keven Mealamu","New Zealand","carries","4.0"
"Joe Moody","New Zealand","carries","2.0"
"Liam Messam","New Zealand","carries","1.0"
"Ben Smith","New Zealand","metres_made","400.0"
"Julian Savea","New Zealand","metres_made","362.0"
"Nehe Milner-Skudder","New Zealand","metres_made","343.0"
"Ma'a Nonu","New Zealand","metres_made","186.0"
"Daniel Carter","New Zealand","metres_made","171.0"
"Sonny Bill Williams","New Zealand","metres_made","149.0"
"Waisake Naholo","New Zealand","metres_made","124.0"
"Kieran Read","New Zealand","metres_made","124.0"
"Conrad Smith","New Zealand","metres_made","123.0"
"Jerome Kaino","New Zealand","metres_made","117.0"
"Malakai Fekitoa","New Zealand","metres_made","107.0"
"Beauden Barrett","New Zealand","metres_made","99.0"
"Sam Cane","New Zealand","metres_made","82.0"
"Victor Vito","New Zealand","metres_made","76.0"
"Samuel Whitelock","New Zealand","metres_made","69.0"
"Richie McCaw","New Zealand","metres_made","67.0"
"Aaron Smith","New Zealand","metres_made","65.0"
"Tawera Kerr-Barlow","New Zealand","metres_made","58.0"
"Brodie Retallick","New Zealand","metres_made","50.0"
"Codie Taylor","New Zealand","metres_made","49.0"
"Charlie Faumuina","New Zealand","metres_made","48.0"
"Dane Coles","New Zealand","metres_made","46.0"
"Keven Mealamu","New Zealand","metres_made","38.0"
"Wyatt Crockett","New Zealand","metres_made","24.0"
"Joe Moody","New Zealand","metres_made","24.0"
"Colin Slade","New Zealand","metres_made","22.0"
"Luke Romano","New Zealand","metres_made","15.0"
"Owen Franks","New Zealand","metres_made","12.0"
"TJ Perenara","New Zealand","metres_made","12.0"
"Liam Messam","New Zealand","metres_made","6.0"
"Tony Woodcock","New Zealand","metres_made","5.0"
"Ben Franks","New Zealand","metres_made","4.0"
"Julian Savea","New Zealand","tries","8"
"Nehe Milner-Skudder","New Zealand","tries","5"
"Ben Smith","New Zealand","tries","2"
"Kieran Read","New Zealand","tries","2"
"Malakai Fekitoa","New Zealand","tries","2"
"Sam Cane","New Zealand","tries","2"
"Tawera Kerr-Barlow","New Zealand","tries","2"
"Aaron Smith","New Zealand","tries","1"
"Beauden Barrett","New Zealand","tries","1"
"Brodie Retallick","New Zealand","tries","1"
"Codie Taylor","New Zealand","tries","1"
"Dane Coles","New Zealand","tries","1"
"Jerome Kaino","New Zealand","tries","1"
"Ma'a Nonu","New Zealand","tries","1"
"Sonny Bill Williams","New Zealand","tries","1"
"Tony Woodcock","New Zealand","tries","1"
"Victor Vito","New Zealand","tries","1"
"Waisake Naholo","New Zealand","tries","1"
"Ben Franks","New Zealand","tries","0"
"Charlie Faumuina","New Zealand","tries","0"
"Colin Slade","New Zealand","tries","0"
"Conrad Smith","New Zealand","tries","0"
"Daniel Carter","New Zealand","tries","0"
"Joe Moody","New Zealand","tries","0"
"Keven Mealamu","New Zealand","tries","0"
"Liam Messam","New Zealand","tries","0"
"Luke Romano","New Zealand","tries","0"
"Owen Franks","New Zealand","tries","0"
"Richie McCaw","New Zealand","tries","0"
"Samuel Whitelock","New Zealand","tries","0"
"TJ Perenara","New Zealand","tries","0"
"Wyatt Crockett","New Zealand","tries","0"
"Adrian Apostol","Romania","tries","2"
"Mihai Macovei","Romania","tries","2"
"Ovidiu Tonita","Romania","tries","1"
"Valentin Poparlan","Romania","tries","1"
"Valentin Ursache","Romania","tries","1"
"Alexandru Tarus","Romania","tries","0"
"Andrei Radoi","Romania","tries","0"
"Andrei Ursache","Romania","tries","0"
"Catalin Fercu","Romania","tries","0"
"Csaba Gal","Romania","tries","0"
"Daniel Carpo","Romania","tries","0"
"Danut Dumbrava","Romania","tries","0"
"Florin Ionita","Romania","tries","0"
"Florin Surugiu","Romania","tries","0"
"Florin Vlaicu","Romania","tries","0"
"Horatiu Pungea","Romania","tries","0"
"Ionut Botezatu","Romania","tries","0"
"Johannes van Heerden","Romania","tries","0"
"Madalin Lemnaru","Romania","tries","0"
"Marius Antonescu","Romania","tries","0"
"Michael Wiringi","Romania","tries","0"
"Mihaita Lazar","Romania","tries","0"
"Otar Turashvili","Romania","tries","0"
"Paula Kinikinilau","Romania","tries","0"
"Paulica Ion","Romania","tries","0"
"Stelian Burcea","Romania","tries","0"
"Tudorel Bratu","Romania","tries","0"
"Valentin Calafeteanu","Romania","tries","0"
"Viorel Lucaci","Romania","tries","0"
"Catalin Fercu","Romania","carries_over_gain_line","20.0"
"Valentin Poparlan","Romania","carries_over_gain_line","16.0"
"Paula Kinikinilau","Romania","carries_over_gain_line","16.0"
"Mihai Macovei","Romania","carries_over_gain_line","15.0"
"Valentin Ursache","Romania","carries_over_gain_line","15.0"
"Csaba Gal","Romania","carries_over_gain_line","12.0"
"Andrei Ursache","Romania","carries_over_gain_line","11.0"
"Florin Vlaicu","Romania","carries_over_gain_line","10.0"
"Viorel Lucaci","Romania","carries_over_gain_line","9.0"
"Adrian Apostol","Romania","carries_over_gain_line","9.0"
"Otar Turashvili","Romania","carries_over_gain_line","9.0"
"Johannes van Heerden","Romania","carries_over_gain_line","9.0"
"Madalin Lemnaru","Romania","carries_over_gain_line","7.0"
"Mihaita Lazar","Romania","carries_over_gain_line","7.0"
"Ovidiu Tonita","Romania","carries_over_gain_line","7.0"
"Daniel Carpo","Romania","carries_over_gain_line","6.0"
"Paulica Ion","Romania","carries_over_gain_line","6.0"
"Valentin Calafeteanu","Romania","carries_over_gain_line","5.0"
"Stelian Burcea","Romania","carries_over_gain_line","3.0"
"Horatiu Pungea","Romania","carries_over_gain_line","3.0"
"Andrei Radoi","Romania","carries_over_gain_line","3.0"
"Marius Antonescu","Romania","carries_over_gain_line","2.0"
"Florin Surugiu","Romania","carries_over_gain_line","2.0"
"Ionut Botezatu","Romania","carries_over_gain_line","1.0"
"Michael Wiringi","Romania","carries_over_gain_line","1.0"
"Otar Turashvili","Romania","lineouts_won","29.0"
"Andrei Radoi","Romania","lineouts_won","13.0"
"Andrei Radoi","Romania","matches","4"
"Andrei Ursache","Romania","matches","4"
"Catalin Fercu","Romania","matches","4"
"Csaba Gal","Romania","matches","4"
"Florin Vlaicu","Romania","matches","4"
"Ionut Botezatu","Romania","matches","4"
"Johannes van Heerden","Romania","matches","4"
"Mihaita Lazar","Romania","matches","4"
"Otar Turashvili","Romania","matches","4"
"Paula Kinikinilau","Romania","matches","4"
"Paulica Ion","Romania","matches","4"
"Valentin Calafeteanu","Romania","matches","4"
"Valentin Poparlan","Romania","matches","4"
"Viorel Lucaci","Romania","matches","4"
"Adrian Apostol","Romania","matches","3"
"Daniel Carpo","Romania","matches","3"
"Florin Surugiu","Romania","matches","3"
"Madalin Lemnaru","Romania","matches","3"
"Michael Wiringi","Romania","matches","3"
"Mihai Macovei","Romania","matches","3"
"Stelian Burcea","Romania","matches","3"
"Valentin Ursache","Romania","matches","3"
"Alexandru Tarus","Romania","matches","2"
"Horatiu Pungea","Romania","matches","2"
"Ovidiu Tonita","Romania","matches","2"
"Danut Dumbrava","Romania","matches","1"
"Florin Ionita","Romania","matches","1"
"Marius Antonescu","Romania","matches","1"
"Tudorel Bratu","Romania","matches","1"
"Catalin Fercu","Romania","offloads_made","6.0"
"Stelian Burcea","Romania","offloads_made","3.0"
"Florin Vlaicu","Romania","offloads_made","3.0"
"Mihaita Lazar","Romania","offloads_made","2.0"
"Paula Kinikinilau","Romania","offloads_made","2.0"
"Ovidiu Tonita","Romania","offloads_made","2.0"
"Csaba Gal","Romania","offloads_made","2.0"
"Valentin Poparlan","Romania","offloads_made","1.0"
"Ionut Botezatu","Romania","offloads_made","1.0"
"Valentin Ursache","Romania","offloads_made","1.0"
"Catalin Fercu","Romania","carries","49.0"
"Valentin Poparlan","Romania","carries","26.0"
"Paula Kinikinilau","Romania","carries","25.0"
"Valentin Ursache","Romania","carries","23.0"
"Viorel Lucaci","Romania","carries","23.0"
"Mihai Macovei","Romania","carries","21.0"
"Daniel Carpo","Romania","carries","19.0"
